,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,num_retweets,num_likes,p1,p1_conf,p2,p2_conf
466,785927819176054784,2016-10-11 19:39:28+00:00,http://twitter.com/download/iphone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,https://twitter.com/dog_rates/status/785927819176054784/photo/1,12,10,Lucy,Unknown,3406,11987,teddy,0.97207,teddy,0.00849262
467,785872687017132033,2016-10-11 16:00:24+00:00,http://twitter.com/download/iphone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,https://twitter.com/dog_rates/status/785872687017132033/video/1,12,10,Rusty,Unknown,1958,7040,great pyrenees,0.392108,great pyrenees,0.198358
468,785533386513321988,2016-10-10 17:32:08+00:00,http://twitter.com/download/iphone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1",11,10,Dallas,Unknown,2159,9586,miniature pinscher,0.436023,miniature pinscher,0.258049
469,785515384317313025,2016-10-10 16:20:36+00:00,http://twitter.com/download/iphone,"Today, 10/10, should be National Dog Rates Day",,10,10,None,Unknown,1353,6422,,,,
470,785170936622350336,2016-10-09 17:31:53+00:00,http://twitter.com/download/iphone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",11,10,Hero,Unknown,5227,12703,seat belt,0.891193,seat belt,0.0274944
471,784826020293709826,2016-10-08 18:41:19+00:00,http://twitter.com/download/iphone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,https://twitter.com/dog_rates/status/784826020293709826/photo/1,13,10,Rusty,Unknown,3483,10669,chow,0.0903414,chow,0.08349880000000001
472,784517518371221505,2016-10-07 22:15:26+00:00,http://twitter.com/download/iphone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",11,10,Frankie,Unknown,2735,9429,malamute,0.757764,malamute,0.151248
473,784431430411685888,2016-10-07 16:33:21+00:00,http://twitter.com/download/iphone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,https://twitter.com/dog_rates/status/784431430411685888/photo/1,12,10,Stormy,Unknown,1381,5994,miniature poodle,0.744819,miniature poodle,0.243192
474,784183165795655680,2016-10-07 00:06:50+00:00,http://vine.co,This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,https://vine.co/v/5ghHLBMMdlV,12,10,Reginald,pupp,8680,21201,,,,
475,784057939640352768,2016-10-06 15:49:14+00:00,http://vine.co,This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC,https://vine.co/v/5gKxeUpuKEr,12,10,Balto,Unknown,11986,31472,,,,
476,783821107061198850,2016-10-06 00:08:09+00:00,http://twitter.com/download/iphone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,"https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://twitter.com/dog_rates/status/783821107061198850/photo/1",12,10,Mairi,Unknown,2106,7738,lakeland terrier,0.26565900000000003,lakeland terrier,0.196414
477,783695101801398276,2016-10-05 15:47:27+00:00,http://twitter.com/download/iphone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,"https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1",12,10,Loomis,Unknown,3467,10983,chow,0.314265,chow,0.300435
478,783466772167098368,2016-10-05 00:40:09+00:00,http://twitter.com/download/iphone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",11,10,Finn,Unknown,2418,8901,chihuahua,0.789,chihuahua,0.115916
479,783391753726550016,2016-10-04 19:42:03+00:00,http://twitter.com/download/iphone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",13,10,Godi,Unknown,5917,17751,norwegian elkhound,0.87713,norwegian elkhound,0.0862406
480,783334639985389568,2016-10-04 15:55:06+00:00,http://twitter.com/download/iphone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",12,10,Dave,Unknown,12589,30737,cardigan,0.593858,cardigan,0.13061099999999998
481,783085703974514689,2016-10-03 23:25:55+00:00,http://twitter.com/download/iphone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,"https://twitter.com/dog_rates/status/783085703974514689/photo/1,https://twitter.com/dog_rates/status/783085703974514689/photo/1",11,10,Earl,Unknown,2382,8568,chesapeake bay retriever,0.240602,chesapeake bay retriever,0.164088
482,782969140009107456,2016-10-03 15:42:44+00:00,http://twitter.com/download/iphone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",12,10,Cali,Unknown,7894,25389,seat belt,0.474292,seat belt,0.17139300000000002
483,782747134529531904,2016-10-03 01:00:34+00:00,http://twitter.com/download/iphone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,https://twitter.com/dog_rates/status/782747134529531904/photo/1,11,10,Deacon,dogg,1503,7863,golden retriever,0.560699,golden retriever,0.199482
484,782722598790725632,2016-10-02 23:23:04+00:00,http://twitter.com/download/iphone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",https://twitter.com/dog_rates/status/782722598790725632/photo/1,10,10,Penny,Unknown,5812,18180,irish setter,0.574557,irish setter,0.339251
485,782598640137187329,2016-10-02 15:10:30+00:00,http://twitter.com/download/iphone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,https://twitter.com/dog_rates/status/782598640137187329/photo/1,11,10,Timmy,Unknown,2014,8193,malamute,0.8408709999999999,malamute,0.140516
486,782305867769217024,2016-10-01 19:47:08+00:00,http://twitter.com/download/iphone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",12,10,Sampson,dogg,5988,17533,briard,0.5044270000000001,briard,0.390678
487,781661882474196992,2016-09-30 01:08:10+00:00,http://twitter.com/download/iphone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,https://twitter.com/dog_rates/status/781661882474196992/photo/1,5,10,None,Unknown,2910,10979,pembroke,0.438087,pembroke,0.226954
488,781655249211752448,2016-09-30 00:41:48+00:00,http://vine.co,This is Combo. The daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/LOKrNo0OM7,https://vine.co/v/5rt6T3qm7hL,11,10,Combo,dogg,1202,4203,,,,
489,781524693396357120,2016-09-29 16:03:01+00:00,http://twitter.com/download/iphone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,https://twitter.com/dog_rates/status/781524693396357120/photo/1,12,10,None,Unknown,5964,21821,tennis ball,0.994712,tennis ball,0.0035225
490,781308096455073793,2016-09-29 01:42:20+00:00,http://vine.co,"Pupper butt 1, Doggo 0. Both 12/10 https://t.co/WQvcPEpH2u",https://vine.co/v/5rgu2Law2ut,12,10,None,multiple dogs,2734,7494,,,,
491,781251288990355457,2016-09-28 21:56:36+00:00,http://twitter.com/download/iphone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,"https://twitter.com/dog_rates/status/781251288990355457/photo/1,https://twitter.com/dog_rates/status/781251288990355457/photo/1",11,10,Oakley,Unknown,2248,8861,mexican hairless,0.8877709999999999,mexican hairless,0.0306664
492,781163403222056960,2016-09-28 16:07:23+00:00,http://twitter.com/download/iphone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",https://twitter.com/dog_rates/status/781163403222056960/photo/1,10,10,None,Unknown,2938,10282,shetland sheepdog,0.973841,shetland sheepdog,0.0251876
493,780858289093574656,2016-09-27 19:54:58+00:00,http://twitter.com/download/iphone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",https://twitter.com/dog_rates/status/780858289093574656/photo/1,10,10,Dash,Unknown,2150,7550,chesapeake bay retriever,0.488555,chesapeake bay retriever,0.27165500000000004
494,780800785462489090,2016-09-27 16:06:28+00:00,http://twitter.com/download/iphone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,"https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1",11,10,Koda,Unknown,1403,5784,siberian husky,0.951963,siberian husky,0.0353461
495,780601303617732608,2016-09-27 02:53:48+00:00,http://twitter.com/download/iphone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,https://twitter.com/dog_rates/status/780601303617732608/photo/1,12,10,Hercules,Unknown,3583,12716,saint bernard,0.995143,saint bernard,0.00304359
496,780543529827336192,2016-09-26 23:04:13+00:00,http://twitter.com/download/iphone,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,https://twitter.com/dog_rates/status/780543529827336192/photo/1,12,10,None,Unknown,1854,6616,golden retriever,0.628312,golden retriever,0.317365
497,780459368902959104,2016-09-26 17:29:48+00:00,http://twitter.com/download/iphone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",https://twitter.com/dog_rates/status/780459368902959104/photo/1,11,10,Bear,Unknown,1148,5557,great dane,0.382491,great dane,0.312026
498,780192070812196864,2016-09-25 23:47:39+00:00,http://twitter.com/download/iphone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,https://twitter.com/dog_rates/status/780192070812196864/photo/1,11,10,None,Unknown,2400,9137,vizsla,0.144012,vizsla,0.09147360000000003
499,780074436359819264,2016-09-25 16:00:13+00:00,http://vine.co,Here's a doggo questioning his entire existence. 10/10 someone tell him he's a good boy  https://t.co/dVm5Hgdpeb,https://vine.co/v/5nzYBpl0TY2,10,10,None,dogg,5363,12856,,,,
500,779834332596887552,2016-09-25 00:06:08+00:00,http://twitter.com/download/iphone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",11,10,Scout,Unknown,7609,19934,golden retriever,0.99383,golden retriever,0.00314271
501,779123168116150273,2016-09-23 01:00:13+00:00,http://twitter.com/download/iphone,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,https://twitter.com/dog_rates/status/779123168116150273/photo/1,12,10,Reggie,Unknown,3922,12401,toy poodle,0.43108,toy poodle,0.0603649
502,779056095788752897,2016-09-22 20:33:42+00:00,http://twitter.com/download/iphone,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,"https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://twitter.com/dog_rates/status/779056095788752897/photo/1",13,10,None,Unknown,4854,15524,chihuahua,0.721188,chihuahua,0.112943
503,778990705243029504,2016-09-22 16:13:51+00:00,http://twitter.com/download/iphone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,"https://twitter.com/dog_rates/status/778990705243029504/photo/1,https://twitter.com/dog_rates/status/778990705243029504/photo/1",11,10,Jay,Unknown,7775,21005,cocker spaniel,0.7153510000000001,cocker spaniel,0.207056
504,778764940568104960,2016-09-22 01:16:45+00:00,http://twitter.com/download/iphone,"Oh my god it's Narcos but Barkos. 13/10 someone please make this happen
https://t.co/tird9cIlzB",https://m.youtube.com/watch?v=idKxCMsS3FQ&feature=youtu.be,13,10,None,Unknown,392,907,,,,
505,778748913645780993,2016-09-22 00:13:04+00:00,http://twitter.com/download/iphone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",https://twitter.com/dog_rates/status/778748913645780993/photo/1,11,10,Mya,Unknown,1425,7235,staffordshire bullterrier,0.351434,staffordshire bullterrier,0.201478
506,778650543019483137,2016-09-21 17:42:10+00:00,http://twitter.com/download/iphone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l","https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1",10,10,Strider,Unknown,1614,6053,german shepherd,0.515699,german shepherd,0.300292
507,778624900596654080,2016-09-21 16:00:17+00:00,http://twitter.com/download/iphone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,"https://twitter.com/dog_rates/status/778624900596654080/photo/1,https://twitter.com/dog_rates/status/778624900596654080/photo/1",11,10,Penny,Unknown,1082,4874,airedale,0.786089,airedale,0.121488
508,778408200802557953,2016-09-21 01:39:11+00:00,http://twitter.com/download/iphone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,"https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1",14,10,None,Unknown,4666,14330,pembroke,0.8483620000000001,pembroke,0.108124
509,778383385161035776,2016-09-21 00:00:35+00:00,http://twitter.com/download/iphone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,https://twitter.com/dog_rates/status/778383385161035776/photo/1,13,10,Nala,Unknown,1188,6135,collie,0.345266,collie,0.312823
510,778286810187399168,2016-09-20 17:36:50+00:00,http://twitter.com/download/iphone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,"https://twitter.com/dog_rates/status/778286810187399168/photo/1,https://twitter.com/dog_rates/status/778286810187399168/photo/1",11,10,Stanley,Unknown,3534,10909,boston bull,0.32207,boston bull,0.229903
511,778039087836069888,2016-09-20 01:12:28+00:00,http://twitter.com/download/iphone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,"https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1",12,10,None,pupper,2819,8892,german shepherd,0.717776,german shepherd,0.111175
512,778027034220126208,2016-09-20 00:24:34+00:00,http://twitter.com/download/iphone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,https://twitter.com/dog_rates/status/778027034220126208/photo/1,11,10,Sophie,pupper,1733,6872,clumber,0.946718,clumber,0.0159499
513,777885040357281792,2016-09-19 15:00:20+00:00,http://twitter.com/download/iphone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,"https://twitter.com/dog_rates/status/777885040357281792/photo/1,https://twitter.com/dog_rates/status/777885040357281792/photo/1",3,10,Wesley,Unknown,1762,6671,afghan hound,0.123529,afghan hound,0.119682
514,777684233540206592,2016-09-19 01:42:24+00:00,http://twitter.com/download/iphone,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",https://twitter.com/dog_rates/status/777684233540206592/photo/1,12,10,None,Unknown,3155,11787,cocker spaniel,0.253442,cocker spaniel,0.16285
515,777621514455814149,2016-09-18 21:33:11+00:00,http://twitter.com/download/iphone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,https://twitter.com/dog_rates/status/777621514455814149/photo/1,12,10,Derek,Unknown,2669,9201,chow,0.999823,chow,5.6448500000000014e-05
516,777189768882946048,2016-09-17 16:57:35+00:00,http://twitter.com/download/iphone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,"https://twitter.com/dog_rates/status/777189768882946048/photo/1,https://twitter.com/dog_rates/status/777189768882946048/photo/1",12,10,Jeffrey,Unknown,4631,15012,chihuahua,0.988412,chihuahua,0.00417722
517,776813020089548800,2016-09-16 16:00:31+00:00,http://twitter.com/download/iphone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,"https://twitter.com/dog_rates/status/776813020089548800/photo/1,https://twitter.com/dog_rates/status/776813020089548800/photo/1",12,10,Solomon,Unknown,1300,5117,toy poodle,0.51661,toy poodle,0.255033
518,776477788987613185,2016-09-15 17:48:25+00:00,http://twitter.com/download/iphone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,"https://twitter.com/dog_rates/status/776477788987613185/photo/1,https://twitter.com/dog_rates/status/776477788987613185/photo/1",11,10,Huck,pupper,2988,9266,labrador retriever,0.8848389999999999,labrador retriever,0.0575651
519,776218204058357768,2016-09-15 00:36:55+00:00,http://twitter.com/download/iphone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,"https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1",13,10,None,floofer,17118,31458,samoyed,0.940326,samoyed,0.055527199999999985
520,776201521193218049,2016-09-14 23:30:38+00:00,http://twitter.com/download/iphone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,https://twitter.com/dog_rates/status/776201521193218049/photo/1,10,10,O,Unknown,2701,10072,rottweiler,0.502228,rottweiler,0.154594
521,776088319444877312,2016-09-14 16:00:49+00:00,http://twitter.com/download/iphone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,"https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1",10,10,None,Unknown,161,1920,web site,0.999916,web site,7.657020000000001e-05
522,775842724423557120,2016-09-13 23:44:54+00:00,http://twitter.com/download/iphone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,"https://twitter.com/dog_rates/status/775842724423557120/photo/1,https://twitter.com/dog_rates/status/775842724423557120/photo/1",12,10,Blue,Unknown,2858,12282,chow,0.520022,chow,0.0287747
523,775364825476165632,2016-09-12 16:05:54+00:00,http://twitter.com/download/iphone,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,"https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1",11,10,Finley,dogg,3182,7775,beagle,0.571229,beagle,0.175257
524,775350846108426240,2016-09-12 15:10:21+00:00,http://vine.co,This is Maximus. A little rain won't stop him. He will persevere. 12/10 innovative af  https://t.co/2OmDMAkkou,https://vine.co/v/ijmv0PD0XXD,12,10,Maximus,Unknown,4174,10657,,,,
525,775085132600442880,2016-09-11 21:34:30+00:00,http://twitter.com/download/iphone,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,https://twitter.com/dog_rates/status/775085132600442880/photo/1,13,10,Tucker,Unknown,5050,16304,chow,0.316565,chow,0.241929
526,774757898236878852,2016-09-10 23:54:11+00:00,http://twitter.com/download/iphone,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,https://twitter.com/dog_rates/status/774757898236878852/photo/1,12,10,Finley,Unknown,1897,8971,toy poodle,0.7199409999999999,toy poodle,0.251546
527,774639387460112384,2016-09-10 16:03:16+00:00,http://twitter.com/download/iphone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,"https://twitter.com/dog_rates/status/774639387460112384/photo/1,https://twitter.com/dog_rates/status/774639387460112384/photo/1",10,10,Sprinkles,Unknown,1850,7044,walker hound,0.6275930000000001,walker hound,0.128705
528,774314403806253056,2016-09-09 18:31:54+00:00,http://twitter.com/download/iphone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,"https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1",14,10,None,Unknown,5956,22834,eskimo dog,0.5960449999999999,eskimo dog,0.223067
529,773922284943896577,2016-09-08 16:33:46+00:00,http://twitter.com/download/iphone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",https://twitter.com/dog_rates/status/773922284943896577/photo/1,12,10,Heinrich,Unknown,1853,6700,pomeranian,0.554331,pomeranian,0.432158
530,773704687002451968,2016-09-08 02:09:06+00:00,http://twitter.com/download/iphone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,"https://twitter.com/dog_rates/status/773704687002451968/photo/1,https://twitter.com/dog_rates/status/773704687002451968/photo/1",12,10,Loki,Unknown,1736,6917,silky terrier,0.324251,silky terrier,0.18121
531,773670353721753600,2016-09-07 23:52:41+00:00,http://twitter.com/download/iphone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,https://twitter.com/dog_rates/status/773670353721753600/photo/1,10,10,Shakespeare,Unknown,1390,5577,old english sheepdog,0.969311,old english sheepdog,0.013243
532,773547596996571136,2016-09-07 15:44:53+00:00,http://twitter.com/download/iphone,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,https://twitter.com/dog_rates/status/773547596996571136/photo/1,11,10,Chelsea,pupper,6602,23152,norwegian elkhound,0.372202,norwegian elkhound,0.13718699999999998
533,773308824254029826,2016-09-06 23:56:05+00:00,http://twitter.com/download/iphone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,https://twitter.com/dog_rates/status/773308824254029826/photo/1,12,10,Bungalo,Unknown,7982,24381,shopping cart,0.572349,shopping cart,0.151406
534,773247561583001600,2016-09-06 19:52:39+00:00,http://twitter.com/download/iphone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,https://twitter.com/dog_rates/status/773247561583001600/photo/1,10,10,Chip,Unknown,3446,9859,seat belt,0.713588,seat belt,0.08336879999999999
535,773191612633579521,2016-09-06 16:10:20+00:00,http://twitter.com/download/iphone,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,"https://twitter.com/dog_rates/status/773191612633579521/photo/1,https://twitter.com/dog_rates/status/773191612633579521/photo/1",12,10,Grey,Unknown,4398,10481,blenheim spaniel,0.427766,blenheim spaniel,0.219256
536,772877495989305348,2016-09-05 19:22:09+00:00,http://twitter.com,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,https://twitter.com/dog_rates/status/772877495989305348/video/1,11,10,None,Unknown,4135,8977,tabby,0.218303,tabby,0.138523
537,772826264096874500,2016-09-05 15:58:34+00:00,http://twitter.com/download/iphone,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",https://twitter.com/dog_rates/status/772826264096874500/photo/1,11,10,Roosevelt,Unknown,2501,8392,basset,0.915351,basset,0.0724159
538,772581559778025472,2016-09-04 23:46:12+00:00,http://twitter.com/download/iphone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,"https://twitter.com/dog_rates/status/772581559778025472/photo/1,https://twitter.com/dog_rates/status/772581559778025472/photo/1,https://twitter.com/dog_rates/status/772581559778025472/photo/1",10,10,None,Unknown,1807,6787,newfoundland,0.574345,newfoundland,0.128352
539,772193107915964416,2016-09-03 22:02:38+00:00,http://twitter.com/download/iphone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,https://twitter.com/dog_rates/status/772193107915964416/photo/1,12,10,Willem,pupper,1485,6321,pembroke,0.367945,pembroke,0.223522
540,772152991789019136,2016-09-03 19:23:13+00:00,http://twitter.com/download/iphone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,"https://twitter.com/dog_rates/status/772152991789019136/photo/1,https://twitter.com/dog_rates/status/772152991789019136/photo/1",10,10,None,Unknown,1196,3967,golden retriever,0.275318,golden retriever,0.100988
